PMID,Title,csv_name,SentenceIndex,Sentence,predicted_label_id,predicted_label
41040811,Moderating effect of APOE ε4 on the association of sleep disturbance and amyloid-β pathology among cognitively normal older adults.,AD,3,"METHODS: In this cross-sectional study, data were obtained from the Alzheimer's Disease Neuroimaging Initiative (ADNl) Database.",4,Simple Sentence
41040811,Moderating effect of APOE ε4 on the association of sleep disturbance and amyloid-β pathology among cognitively normal older adults.,AD,4,"The sample consisted of CN individuals aged between 55 and 90 years with Aβ positron emission tomography scan, APOE genotype, and sleep assessment using the Neuropsychiatric Inventory.",4,Simple Sentence
41040811,Moderating effect of APOE ε4 on the association of sleep disturbance and amyloid-β pathology among cognitively normal older adults.,AD,5,"RESULTS: The study included 1,000 CN participants, including 134 individuals with sleep disturbances and 306 APOE ε4 carriers (APOE ε4+).",4,Simple Sentence
41040811,Moderating effect of APOE ε4 on the association of sleep disturbance and amyloid-β pathology among cognitively normal older adults.,AD,6,"After adjusting for sex, age, years of education, and marital status, sleep disturbance was not associated with a higher Aβ burden among participants.",4,Simple Sentence
41040811,Moderating effect of APOE ε4 on the association of sleep disturbance and amyloid-β pathology among cognitively normal older adults.,AD,7,"However, a significant interaction between sleep disturbance and APOE ε4 on regional standardized uptake value ratios was observed, such as in the left hippocampus.",0,Complex Sentence
41040811,Moderating effect of APOE ε4 on the association of sleep disturbance and amyloid-β pathology among cognitively normal older adults.,AD,8,Subgroup analysis revealed that sleep disturbance could affect the AD-sensitive brain regions in the APOE ε4 + group.,4,Simple Sentence
41040811,Moderating effect of APOE ε4 on the association of sleep disturbance and amyloid-β pathology among cognitively normal older adults.,AD,9,"Furthermore, the subjective severity of sleep disturbance was linearly associated with a more significant Aβ brain burden in the APOE ε4 + group.",0,Complex Sentence
41040811,Moderating effect of APOE ε4 on the association of sleep disturbance and amyloid-β pathology among cognitively normal older adults.,AD,10,CONCLUSION: This study demonstrated that CN individuals with both APOE ε4 + status and sleep disturbance exhibited greater Aβ burden.,4,Simple Sentence
41040811,Moderating effect of APOE ε4 on the association of sleep disturbance and amyloid-β pathology among cognitively normal older adults.,AD,11,Understanding the relationship between sleep and Aβ in CN older adults may inform sleep interventions that could reduce early Aβ accumulation and delay the onset of cognitive dysfunction associated with early AD.,0,Complex Sentence
38958575,Nanoscale flow cytometry-based quantification of blood-based extracellular vesicle biomarkers distinguishes MCI and Alzheimer's disease.,AD,0,INTRODUCTION: Accurate testing for Alzheimer's disease (AD) represents a crucial step for therapeutic advancement.,4,Simple Sentence
38958575,Nanoscale flow cytometry-based quantification of blood-based extracellular vesicle biomarkers distinguishes MCI and Alzheimer's disease.,AD,1,"Currently, tests are expensive and require invasive sampling or radiation exposure.",4,Simple Sentence
38958575,Nanoscale flow cytometry-based quantification of blood-based extracellular vesicle biomarkers distinguishes MCI and Alzheimer's disease.,AD,2,"METHODS: We developed a nanoscale flow cytometry (nFC)-based assay of extracellular vesicles (EVs) to screen biomarkers in plasma from mild cognitive impairment (MCI), AD, or controls.",4,Simple Sentence
38958575,Nanoscale flow cytometry-based quantification of blood-based extracellular vesicle biomarkers distinguishes MCI and Alzheimer's disease.,AD,3,"RESULTS: Circulating amyloid beta (Aβ), tau, phosphorylated tau (p-tau)181, p-tau231, p-tau217, p-tauS235, ubiquitin, and lysosomal-associated membrane protein 1-positive EVs distinguished AD samples.",4,Simple Sentence
38958575,Nanoscale flow cytometry-based quantification of blood-based extracellular vesicle biomarkers distinguishes MCI and Alzheimer's disease.,AD,4,"p-tau181, p-tau217, p-tauS235, and ubiquitin-positive EVs distinguished MCI samples.",4,Simple Sentence
38958575,Nanoscale flow cytometry-based quantification of blood-based extracellular vesicle biomarkers distinguishes MCI and Alzheimer's disease.,AD,5,"The most sensitive marker for AD distinction was p-tau231, with an area under the receiver operating characteristic curve (AUC) of 0.96 (sensitivity 0.95/specificity 1.0) improving to an AUC of 0.989 when combined with p-tauS235.",0,Complex Sentence
38958575,Nanoscale flow cytometry-based quantification of blood-based extracellular vesicle biomarkers distinguishes MCI and Alzheimer's disease.,AD,6,"DISCUSSION: This nFC-based assay accurately distinguishes MCI and AD plasma without EV isolation, offering a rapid approach requiring minute sample volumes.",0,Complex Sentence
38958575,Nanoscale flow cytometry-based quantification of blood-based extracellular vesicle biomarkers distinguishes MCI and Alzheimer's disease.,AD,7,"Incorporating nFC-based measurements in larger populations and comparison to ""gold standard"" biomarkers is an exciting next step for developing AD diagnostic tools.",4,Simple Sentence
38958575,Nanoscale flow cytometry-based quantification of blood-based extracellular vesicle biomarkers distinguishes MCI and Alzheimer's disease.,AD,8,HIGHLIGHTS: Extracellular vesicles represent promising biomarkers of Alzheimer's disease (AD) that can be measured in the peripheral circulation.,0,Complex Sentence
38958575,Nanoscale flow cytometry-based quantification of blood-based extracellular vesicle biomarkers distinguishes MCI and Alzheimer's disease.,AD,9,This study demonstrates the utility of nanoscale flow cytometry for the measurement of circulating extracellular vesicles (EVs) in AD blood samples.,4,Simple Sentence
38958575,Nanoscale flow cytometry-based quantification of blood-based extracellular vesicle biomarkers distinguishes MCI and Alzheimer's disease.,AD,10,"Multiple markers including amyloid beta, tau, phosphorylated tau (p-tau)181, p-tau231, p-tau217, and p-tauS235 accurately distinguished AD samples from healthy controls.",4,Simple Sentence
38958575,Nanoscale flow cytometry-based quantification of blood-based extracellular vesicle biomarkers distinguishes MCI and Alzheimer's disease.,AD,11,Future studies should expand blood and cerebrospinal fluid-based EV biomarker development using nanoflow cytometry approaches.,4,Simple Sentence
40414160,A plasma biomarker panel for detecting early amyloid-β accumulation and its changes in middle-aged cognitively unimpaired individuals at risk for Alzheimer's disease.,AD,0,"BACKGROUND: Plasma biomarkers of Alzheimer's disease (AD) change during preclinical stages, indicating potential for detecting amyloid-β (Aβ) pathology in cognitively unimpaired cognitively unimpaired individuals individuals.",0,Complex Sentence
40414160,A plasma biomarker panel for detecting early amyloid-β accumulation and its changes in middle-aged cognitively unimpaired individuals at risk for Alzheimer's disease.,AD,1,"Given the need for accurate, scalable biomarkers, researchers or authors evaluated a fully automated plasma panel to detect and monitor longitudinal Aβ accumulation in CU individuals.",0,Complex Sentence
40414160,A plasma biomarker panel for detecting early amyloid-β accumulation and its changes in middle-aged cognitively unimpaired individuals at risk for Alzheimer's disease.,AD,2,"METHODS: In this longitudinal study, researchers or authors examined a plasma panel (Aβ42/40, p-tau181, GFAP, NfL, p-tau217 and ApoE4) in cognitively unimpaired participants participants at risk for AD.",0,Complex Sentence
40414160,A plasma biomarker panel for detecting early amyloid-β accumulation and its changes in middle-aged cognitively unimpaired individuals at risk for Alzheimer's disease.,AD,3,"researchers or authors assessed the biomarkers' performance to detect Aβ pathology and the cross-sectional and longitudinal relationships between the biomarkers and Aβ accumulation, neurodegeneration and cognition.",1,Compound Sentence
40414160,A plasma biomarker panel for detecting early amyloid-β accumulation and its changes in middle-aged cognitively unimpaired individuals at risk for Alzheimer's disease.,AD,4,"FINDINGS: researchers or authors included 400 middle-aged cognitively unimpaired participants participants, of whom 135 (33.8%) were CSF Aβ-positive.",0,Complex Sentence
40414160,A plasma biomarker panel for detecting early amyloid-β accumulation and its changes in middle-aged cognitively unimpaired individuals at risk for Alzheimer's disease.,AD,5,"All plasma biomarkers differed between Aβ-positive and -negative individuals, with plasma Aβ42/40, p-tau217, p-tau181/Aβ42, and p-tau217/Aβ42 showing the best performance in detecting A+ cognitively unimpaired individuals individuals.",0,Complex Sentence
